company,year,sentence,label,score
Google,2023,"as a part of this effort, emissions than an equivalent steel and concrete structure, we're collaborating with industry peers to highlight the in 2022, we filed a patent for using machine low-carbon facilities factoring in sequestration.",POSITIVE,0.9736648797988892
Google,2023,"70 importance of low-ghg construction materials, such learning technology to improve our ability to as greener concrete, and to accelerate progress in the prevent emissions from refrigerant leaks.",POSITIVE,0.9933323264122009
Google,2023,preventing refrigerants from leaking and finding low- development and deployment of these materials.,NEGATIVE,0.9935669302940369
Google,2023,"we pursue a set of integrated strategies to reduce global warming potential (gwp) alternatives is critical for the carbon footprint of our facilities, including energy each one to maximize efficient use of energy, water, reducing global emissions.",POSITIVE,0.9653337001800537
Google,2023,71,POSITIVE,0.9824495315551758
Google,2023,"we're taking steps to more efficiency, building and fleet electrification, on-site data centers and materials.",NEGATIVE,0.8473237752914429
Google,2023,"accurately measure refrigerant leak rates and working generation of clean energy, and carbon-free energy to develop new technology solutions that can prevent procurement.",POSITIVE,0.9944347739219666
Google,2023,"reducing waste is another strategy, our long-standing data center efficiency efforts are emissions from these leaks.",NEGATIVE,0.9954628348350525
Google,2023,"for example, at our data google's data centers are the engine of our company, which is covered in the circular economy section.",NEGATIVE,0.991257905960083
Google,2023,"important because our data centers represent the vast centers, we're developing and deploying cooling solutions powering products like gmail, google cloud, search, and majority of our direct electricity use.",POSITIVE,0.9840710163116455
Google,2023,"to reduce their energy when designing our data centers and offices, we consider that include natural, low-gwp refrigerants.",NEGATIVE,0.9845454692840576
Google,2023,youtube for billions of people around the world.,POSITIVE,0.9877884984016418
Google,2023,"we've use, we strive to build the world's most energy-efficient worked to make google's data centers some of the most options to reduce their carbon impacts, such as the computing network, outfitting each data center with highgoogle is a founding member of the imasons climate efficient in the world, improving their environmental incorporation of low-ghg materials and adaptive reuse performance servers that we've custom-designed to use as accord, an industry coalition working to reduce ghg performance even as demand for our products has risen.",POSITIVE,0.9805343747138977
Google,2023,of existing buildings.,POSITIVE,0.9887681603431702
Google,2023,"for example, in sunnyvale, california, little energy as possible.",NEGATIVE,0.9996531009674072
Google,2023,"for example, our tensor processing emissions across the technical infrastructure systems we've done this by designing, building, and operating we're building our first ground-up mass timber building, unit v4 has enabled us to train machine learning algorithms with industry-leading efficiency, resulting in significant emissions reductions compared to business as usual.",POSITIVE,0.9974052309989929
Google,2023,"72 we also install smart temperature and lighting controls, redesign how power is distributed to reduce energy loss, and employ advanced cooling techniques, including energy-efficient evaporative cooling.",POSITIVE,0.9935537576675415
Google,2023,"at some sites, we also recapture heat generated by our servers and use it to heat our data center office spaces and other on-site facilities.",POSITIVE,0.7343401312828064
Google,2023,"we continue to assess opportunities 2022 highlight compared with five years ago, we now deliver approximately three times as much computing power with the same amount of electrical power.",POSITIVE,0.9818947911262512
Google,2023,"73 a visualization of the roof of our landmark platform g office development in king's cross, london.",POSITIVE,0.9982505440711975
Google,2023,"2023 environmental report for off-site heat recovery, where environmentally sound energy.",POSITIVE,0.9939557909965515
Google,2023,"since 2012, our average annual fleet-wide pue has historically, research has shown that as ai/ml compute and technically feasible, considering the remote location of stayed at or below 1.12 (see figure 13).",POSITIVE,0.9976309537887573
Google,2023,"demand has gone up, the energy needed to power this many of our data centers and the infrastructure required.",POSITIVE,0.9716363549232483
Google,2023,"technology has increased at a much slower rate than heat recovery is also a key part of our office development in 2022, we maintained our iso 50001 certification for all many forecasts predicted.",POSITIVE,0.6885020136833191
